Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value,LandArea,Areaname,Density
2002,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,144,782.52,"Randolph, NC",0.184020856
2012,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,79,473.82,"Richmond, NC",0.166729982
2007,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,49,473.82,"Richmond, NC",0.103414799
2002,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,29,473.82,"Richmond, NC",0.061204677
2012,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,106,949.22,"Robeson, NC",0.111670635
2007,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,208,949.22,"Robeson, NC",0.219127283
2012,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,387,565.55,"Rockingham, NC",0.68428963
2007,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,367,565.55,"Rockingham, NC",0.648925824
2002,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,60,565.55,"Rockingham, NC",0.106091415
2012,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,309,511.37,"Rowan, NC",0.604259147
2007,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,223,511.37,"Rowan, NC",0.436083462
2002,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,228,511.37,"Rowan, NC",0.445861118
2012,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,287,564.15,"Rutherford, NC",0.508729948
2007,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,281,564.15,"Rutherford, NC",0.498094478
2002,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,259,564.15,"Rutherford, NC",0.459097758
2012,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,540,944.74,"Sampson, NC",0.571585833
2007,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,6821,944.74,"Sampson, NC",7.219975866
2002,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,3710,944.74,"Sampson, NC",3.927006372
2012,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,52,318.85,"Scotland, NC",0.163086091
2007,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,72,318.85,"Scotland, NC",0.22581151
2012,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,182,395.09,"Stanly, NC",0.460654534
2007,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,506,395.09,"Stanly, NC",1.280720848
2002,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,94,395.09,"Stanly, NC",0.237920474
2012,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,310,448.86,"Stokes, NC",0.690638506
2007,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,481,448.86,"Stokes, NC",1.071603618
2002,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,146,448.86,"Stokes, NC",0.325268458
2012,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,SURRY,171,347,532.17,"Surry, NC",0.652047278
2007,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,SURRY,171,545,532.17,"Surry, NC",1.024108837
2002,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,SURRY,171,837,532.17,"Surry, NC",1.572805682
2012,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,23,528,"Swain, NC",0.043560606
2007,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,39,528,"Swain, NC",0.073863636
2012,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,TRANSYLVANIA,175,84,378.53,"Transylvania, NC",0.221911077
2007,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,TRANSYLVANIA,175,19,378.53,"Transylvania, NC",0.050194172
2002,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,TRANSYLVANIA,175,99,378.53,"Transylvania, NC",0.261538055
2012,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,150,631.52,"Union, NC",0.237522169
2007,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,478,631.52,"Union, NC",0.756903978
2002,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,271,631.52,"Union, NC",0.429123385
2012,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,68,253.52,"Vance, NC",0.268223414
2012,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,380,835.22,"Wake, NC",0.454969948
2007,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,644,835.22,"Wake, NC",0.771054333
2002,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,114,835.22,"Wake, NC",0.136490984
2012,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,30,428.46,"Warren, NC",0.070018205
2007,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,44,428.46,"Warren, NC",0.102693367
2012,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WATAUGA,189,102,312.56,"Watauga, NC",0.326337343
2007,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WATAUGA,189,132,312.56,"Watauga, NC",0.422318915
2002,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WATAUGA,189,114,312.56,"Watauga, NC",0.364729972
2012,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,52,553.09,"Wayne, NC",0.094017249
2007,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,264,553.09,"Wayne, NC",0.477318339
2012,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,276,754.28,"Wilkes, NC",0.365911863
2007,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,520,754.28,"Wilkes, NC",0.689399162
2002,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,144,754.28,"Wilkes, NC",0.190910537
2007,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195,28,368.17,"Wilson, NC",0.076051824
2002,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195,5,368.17,"Wilson, NC",0.013580683
2012,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,1366,334.83,"Yadkin, NC",4.079682227
2007,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,283,334.83,"Yadkin, NC",0.845205029
2002,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,133,334.83,"Yadkin, NC",0.397216498
2012,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,YANCEY,199,230,312.6,"Yancey, NC",0.735764555
2007,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,YANCEY,199,113,312.6,"Yancey, NC",0.361484325
2002,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,YANCEY,199,42,312.6,"Yancey, NC",0.134357006
2012,NORTH DAKOTA,38,SOUTHWEST,70,ADAMS,1,16438,987.62,"Adams, ND",16.64405338
2007,NORTH DAKOTA,38,SOUTHWEST,70,ADAMS,1,21425,987.62,"Adams, ND",21.69356635
2002,NORTH DAKOTA,38,SOUTHWEST,70,ADAMS,1,10172,987.62,"Adams, ND",10.29950791
2012,NORTH DAKOTA,38,EAST CENTRAL,60,BARNES,3,10,1491.55,"Barnes, ND",0.006704435
2012,NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,5600,1668.42,"Bottineau, ND",3.356468995
2007,NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,11800,1668.42,"Bottineau, ND",7.072559667
2012,NORTH DAKOTA,38,NORTHWEST,10,BURKE,13,2730,1103.57,"Burke, ND",2.47378961
2012,NORTH DAKOTA,38,SOUTH CENTRAL,80,BURLEIGH,15,20864,1632.65,"Burleigh, ND",12.77922396
2007,NORTH DAKOTA,38,SOUTH CENTRAL,80,BURLEIGH,15,7710,1632.65,"Burleigh, ND",4.722383854
2012,NORTH DAKOTA,38,EAST CENTRAL,60,CASS,17,31752,1764.94,"Cass, ND",17.99041327
2002,NORTH DAKOTA,38,EAST CENTRAL,60,CASS,17,15042,1764.94,"Cass, ND",8.522669326
2012,NORTH DAKOTA,38,WEST CENTRAL,40,DUNN,25,6088,2008.46,"Dunn, ND",3.031178117
2012,NORTH DAKOTA,38,SOUTH CENTRAL,80,EMMONS,29,4030,1510.44,"Emmons, ND",2.668096714
2012,NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,17500,635.45,"Foster, ND",27.53953891
2007,NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,15500,635.45,"Foster, ND",24.39216303
2002,NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,13068,635.45,"Foster, ND",20.56495397
2012,NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,8970,1436.38,"Grand Forks, ND",6.244865565
2007,NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,7346,1436.38,"Grand Forks, ND",5.114245534
2002,NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,3480,1436.38,"Grand Forks, ND",2.422757209
2007,NORTH DAKOTA,38,SOUTH CENTRAL,80,GRANT,37,8050,1659.14,"Grant, ND",4.851911231
2002,NORTH DAKOTA,38,SOUTH CENTRAL,80,GRANT,37,3840,1659.14,"Grant, ND",2.314452066
2012,NORTH DAKOTA,38,SOUTHWEST,70,HETTINGER,41,9156,1132.22,"Hettinger, ND",8.086767589
2007,NORTH DAKOTA,38,SOUTHWEST,70,HETTINGER,41,13896,1132.22,"Hettinger, ND",12.27323312
2002,NORTH DAKOTA,38,SOUTHWEST,70,HETTINGER,41,6900,1132.22,"Hettinger, ND",6.094221971
2012,NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,9702,1351.19,"Kidder, ND",7.180337332
2007,NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,11500,1351.19,"Kidder, ND",8.511016215
2002,NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,2800,1351.19,"Kidder, ND",2.072247426
2012,NORTH DAKOTA,38,NORTH CENTRAL,20,MCHENRY,49,7432,1873.95,"McHenry, ND",3.965954268
2007,NORTH DAKOTA,38,NORTH CENTRAL,20,MCHENRY,49,12688,1873.95,"McHenry, ND",6.770724939
2012,NORTH DAKOTA,38,WEST CENTRAL,40,MCLEAN,55,36924,2110.88,"McLean, ND",17.49223073
2007,NORTH DAKOTA,38,WEST CENTRAL,40,MCLEAN,55,27520,2110.88,"McLean, ND",13.03721671
2002,NORTH DAKOTA,38,WEST CENTRAL,40,MCLEAN,55,9824,2110.88,"McLean, ND",4.653983173
2012,NORTH DAKOTA,38,SOUTH CENTRAL,80,MORTON,59,13254,1926.27,"Morton, ND",6.88065536
2007,NORTH DAKOTA,38,SOUTH CENTRAL,80,MORTON,59,19275,1926.27,"Morton, ND",10.0063854
2002,NORTH DAKOTA,38,SOUTH CENTRAL,80,MORTON,59,15170,1926.27,"Morton, ND",7.875323812
2012,NORTH DAKOTA,38,NORTHEAST,30,NELSON,63,2925,981.78,"Nelson, ND",2.979282528
2002,NORTH DAKOTA,38,NORTHEAST,30,NELSON,63,4500,981.78,"Nelson, ND",4.583511581
2012,NORTH DAKOTA,38,NORTHEAST,30,RAMSEY,71,7330,1186.85,"Ramsey, ND",6.176012133
2007,NORTH DAKOTA,38,NORTHEAST,30,RAMSEY,71,2114,1186.85,"Ramsey, ND",1.781185491
2012,NORTH DAKOTA,38,SOUTHEAST,90,RICHLAND,77,7100,1435.78,"Richland, ND",4.945047291
2007,NORTH DAKOTA,38,SOUTHEAST,90,RICHLAND,77,4009,1435.78,"Richland, ND",2.792210506
2002,NORTH DAKOTA,38,SOUTHEAST,90,RICHLAND,77,3778,1435.78,"Richland, ND",2.631322347
2012,NORTH DAKOTA,38,NORTH CENTRAL,20,ROLETTE,79,3300,903.08,"Rolette, ND",3.654161315
2012,NORTH DAKOTA,38,SOUTHWEST,70,STARK,89,23824,1334.74,"Stark, ND",17.84916913
2007,NORTH DAKOTA,38,SOUTHWEST,70,STARK,89,14828,1334.74,"Stark, ND",11.10927971
2002,NORTH DAKOTA,38,SOUTHWEST,70,STARK,89,8232,1334.74,"Stark, ND",6.167493295
2002,NORTH DAKOTA,38,EAST CENTRAL,60,STEELE,91,1530,712.22,"Steele, ND",2.148212631
2012,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,2502,2221.72,"Stutsman, ND",1.126154511
2007,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,2228,2221.72,"Stutsman, ND",1.002826639
2002,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,1560,2221.72,"Stutsman, ND",0.702158688
2007,NORTH DAKOTA,38,NORTHWEST,10,WARD,101,12500,2013.28,"Ward, ND",6.208773742
2012,NORTH DAKOTA,38,NORTHWEST,10,WILLIAMS,105,14400,2077.4,"Williams, ND",6.9317416
2007,NORTH DAKOTA,38,NORTHWEST,10,WILLIAMS,105,16300,2077.4,"Williams, ND",7.846346395
2012,OHIO,39,SOUTH CENTRAL,80,ADAMS,1,118,583.87,"Adams, OH",0.202099782
2007,OHIO,39,SOUTH CENTRAL,80,ADAMS,1,89,583.87,"Adams, OH",0.152431192
2002,OHIO,39,SOUTH CENTRAL,80,ADAMS,1,101,583.87,"Adams, OH",0.172983712
2012,OHIO,39,NORTHWEST,10,ALLEN,3,251,402.5,"Allen, OH",0.623602484
2007,OHIO,39,NORTHWEST,10,ALLEN,3,280,402.5,"Allen, OH",0.695652174
2002,OHIO,39,NORTHWEST,10,ALLEN,3,1293,402.5,"Allen, OH",3.21242236
2012,OHIO,39,NORTH CENTRAL,20,ASHLAND,5,359,422.95,"Ashland, OH",0.848800095
2007,OHIO,39,NORTH CENTRAL,20,ASHLAND,5,251,422.95,"Ashland, OH",0.593450763
2002,OHIO,39,NORTH CENTRAL,20,ASHLAND,5,177,422.95,"Ashland, OH",0.418489183
2012,OHIO,39,NORTHEAST,30,ASHTABULA,7,106,701.93,"Ashtabula, OH",0.151012209
2007,OHIO,39,NORTHEAST,30,ASHTABULA,7,135,701.93,"Ashtabula, OH",0.19232687
2002,OHIO,39,NORTHEAST,30,ASHTABULA,7,109,701.93,"Ashtabula, OH",0.15528614
2012,OHIO,39,SOUTHEAST,90,ATHENS,9,205,503.6,"Athens, OH",0.407069102
2007,OHIO,39,SOUTHEAST,90,ATHENS,9,358,503.6,"Athens, OH",0.710881652
2002,OHIO,39,SOUTHEAST,90,ATHENS,9,87,503.6,"Athens, OH",0.172756156
2012,OHIO,39,WEST CENTRAL,40,AUGLAIZE,11,99,401.39,"Auglaize, OH",0.246642916
2002,OHIO,39,WEST CENTRAL,40,AUGLAIZE,11,538,401.39,"Auglaize, OH",1.34034231
2012,OHIO,39,EAST CENTRAL,60,BELMONT,13,63,532.13,"Belmont, OH",0.118392122
2007,OHIO,39,EAST CENTRAL,60,BELMONT,13,38,532.13,"Belmont, OH",0.071411121
2002,OHIO,39,EAST CENTRAL,60,BELMONT,13,18,532.13,"Belmont, OH",0.033826321
2012,OHIO,39,SOUTH CENTRAL,80,BROWN,15,108,490.02,"Brown, OH",0.220399167
2007,OHIO,39,SOUTH CENTRAL,80,BROWN,15,95,490.02,"Brown, OH",0.193869638
2002,OHIO,39,SOUTH CENTRAL,80,BROWN,15,39,490.02,"Brown, OH",0.079588588
2012,OHIO,39,SOUTHWEST,70,BUTLER,17,236,467.06,"Butler, OH",0.5052884
2007,OHIO,39,SOUTHWEST,70,BUTLER,17,341,467.06,"Butler, OH",0.730098917
2002,OHIO,39,SOUTHWEST,70,BUTLER,17,132,467.06,"Butler, OH",0.282618935
2012,OHIO,39,EAST CENTRAL,60,CARROLL,19,83,394.61,"Carroll, OH",0.210334254
2007,OHIO,39,EAST CENTRAL,60,CARROLL,19,110,394.61,"Carroll, OH",0.27875624
2002,OHIO,39,EAST CENTRAL,60,CARROLL,19,37,394.61,"Carroll, OH",0.093763463
2012,OHIO,39,WEST CENTRAL,40,CHAMPAIGN,21,102,428.67,"Champaign, OH",0.237945273
2007,OHIO,39,WEST CENTRAL,40,CHAMPAIGN,21,156,428.67,"Champaign, OH",0.363916299
2002,OHIO,39,WEST CENTRAL,40,CHAMPAIGN,21,285,428.67,"Champaign, OH",0.664847085
2012,OHIO,39,WEST CENTRAL,40,CLARK,23,54,397.47,"Clark, OH",0.13585931
2007,OHIO,39,WEST CENTRAL,40,CLARK,23,202,397.47,"Clark, OH",0.508214456
2002,OHIO,39,WEST CENTRAL,40,CLARK,23,83,397.47,"Clark, OH",0.208820792
2012,OHIO,39,SOUTHWEST,70,CLERMONT,25,229,452.1,"Clermont, OH",0.506525105
2007,OHIO,39,SOUTHWEST,70,CLERMONT,25,171,452.1,"Clermont, OH",0.378234904
2002,OHIO,39,SOUTHWEST,70,CLERMONT,25,29,452.1,"Clermont, OH",0.064145101
2012,OHIO,39,SOUTHWEST,70,CLINTON,27,287,408.68,"Clinton, OH",0.702260938
2007,OHIO,39,SOUTHWEST,70,CLINTON,27,141,408.68,"Clinton, OH",0.345013213
2002,OHIO,39,SOUTHWEST,70,CLINTON,27,54,408.68,"Clinton, OH",0.13213272
2012,OHIO,39,NORTHEAST,30,COLUMBIANA,29,202,531.89,"Columbiana, OH",0.379777774
2007,OHIO,39,NORTHEAST,30,COLUMBIANA,29,261,531.89,"Columbiana, OH",0.490702965
2002,OHIO,39,NORTHEAST,30,COLUMBIANA,29,316,531.89,"Columbiana, OH",0.594107804
2012,OHIO,39,EAST CENTRAL,60,COSHOCTON,31,139,563.91,"Coshocton, OH",0.246493235
2007,OHIO,39,EAST CENTRAL,60,COSHOCTON,31,86,563.91,"Coshocton, OH",0.152506606
2002,OHIO,39,EAST CENTRAL,60,COSHOCTON,31,272,563.91,"Coshocton, OH",0.482346474
2012,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,146,401.79,"Crawford, OH",0.363373902
2007,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,19,401.79,"Crawford, OH",0.047288384
2002,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,20,401.79,"Crawford, OH",0.049777247
2012,OHIO,39,NORTHEAST,30,CUYAHOGA,35,106,457.19,"Cuyahoga, OH",0.23185109
2007,OHIO,39,NORTHEAST,30,CUYAHOGA,35,219,457.19,"Cuyahoga, OH",0.479013102
2002,OHIO,39,NORTHEAST,30,CUYAHOGA,35,212,457.19,"Cuyahoga, OH",0.463702181
2012,OHIO,39,WEST CENTRAL,40,DARKE,37,137,598.1,"Darke, OH",0.229058686
2007,OHIO,39,WEST CENTRAL,40,DARKE,37,865,598.1,"Darke, OH",1.446246447
2002,OHIO,39,WEST CENTRAL,40,DARKE,37,1708,598.1,"Darke, OH",2.855709748
2012,OHIO,39,NORTHWEST,10,DEFIANCE,39,207,411.46,"Defiance, OH",0.50308657
2007,OHIO,39,NORTHWEST,10,DEFIANCE,39,327,411.46,"Defiance, OH",0.794730958
2002,OHIO,39,NORTHWEST,10,DEFIANCE,39,288,411.46,"Defiance, OH",0.699946532
2012,OHIO,39,CENTRAL,50,DELAWARE,41,1042,443.1,"Delaware, OH",2.351613631
2007,OHIO,39,CENTRAL,50,DELAWARE,41,941,443.1,"Delaware, OH",2.123674114
2002,OHIO,39,CENTRAL,50,DELAWARE,41,758,443.1,"Delaware, OH",1.710674791
2012,OHIO,39,NORTH CENTRAL,20,ERIE,43,157,251.56,"Erie, OH",0.624105581
2007,OHIO,39,NORTH CENTRAL,20,ERIE,43,247,251.56,"Erie, OH",0.981873112
2012,OHIO,39,CENTRAL,50,FAIRFIELD,45,254,504.41,"Fairfield, OH",0.503558613
2007,OHIO,39,CENTRAL,50,FAIRFIELD,45,219,504.41,"Fairfield, OH",0.434170615
2002,OHIO,39,CENTRAL,50,FAIRFIELD,45,166,504.41,"Fairfield, OH",0.329097361
2012,OHIO,39,CENTRAL,50,FAYETTE,47,85,406.36,"Fayette, OH",0.209174131
2007,OHIO,39,CENTRAL,50,FAYETTE,47,31,406.36,"Fayette, OH",0.076287036
2002,OHIO,39,CENTRAL,50,FAYETTE,47,195,406.36,"Fayette, OH",0.479870066
2012,OHIO,39,CENTRAL,50,FRANKLIN,49,240,532.19,"Franklin, OH",0.45096676
2007,OHIO,39,CENTRAL,50,FRANKLIN,49,144,532.19,"Franklin, OH",0.270580056
2002,OHIO,39,CENTRAL,50,FRANKLIN,49,692,532.19,"Franklin, OH",1.300287491
2012,OHIO,39,NORTHWEST,10,FULTON,51,147,405.44,"Fulton, OH",0.362569061
2007,OHIO,39,NORTHWEST,10,FULTON,51,121,405.44,"Fulton, OH",0.2984412
2002,OHIO,39,NORTHWEST,10,FULTON,51,121,405.44,"Fulton, OH",0.2984412
2007,OHIO,39,SOUTH CENTRAL,80,GALLIA,53,1266,466.53,"Gallia, OH",2.713651855
2002,OHIO,39,SOUTH CENTRAL,80,GALLIA,53,496,466.53,"Gallia, OH",1.063168499
2012,OHIO,39,NORTHEAST,30,GEAUGA,55,215,400.16,"Geauga, OH",0.537285086
2007,OHIO,39,NORTHEAST,30,GEAUGA,55,84,400.16,"Geauga, OH",0.209916034
2002,OHIO,39,NORTHEAST,30,GEAUGA,55,382,400.16,"Geauga, OH",0.954618153
2012,OHIO,39,SOUTHWEST,70,GREENE,57,142,413.73,"Greene, OH",0.343219008
2007,OHIO,39,SOUTHWEST,70,GREENE,57,266,413.73,"Greene, OH",0.64293138
2002,OHIO,39,SOUTHWEST,70,GREENE,57,334,413.73,"Greene, OH",0.807289778
2012,OHIO,39,SOUTHEAST,90,GUERNSEY,59,55,522.25,"Guernsey, OH",0.105313547
2007,OHIO,39,SOUTHEAST,90,GUERNSEY,59,34,522.25,"Guernsey, OH",0.06510292
2002,OHIO,39,SOUTHEAST,90,GUERNSEY,59,184,522.25,"Guernsey, OH",0.352321685
2012,OHIO,39,SOUTHWEST,70,HAMILTON,61,257,405.91,"Hamilton, OH",0.633145279
2007,OHIO,39,SOUTHWEST,70,HAMILTON,61,302,405.91,"Hamilton, OH",0.744007292
2002,OHIO,39,SOUTHWEST,70,HAMILTON,61,208,405.91,"Hamilton, OH",0.512428864
2012,OHIO,39,WEST CENTRAL,40,HARDIN,65,545,470.41,"Hardin, OH",1.158563806
2007,OHIO,39,WEST CENTRAL,40,HARDIN,65,79,470.41,"Hardin, OH",0.167938607
2002,OHIO,39,WEST CENTRAL,40,HARDIN,65,170,470.41,"Hardin, OH",0.361386875
2012,OHIO,39,EAST CENTRAL,60,HARRISON,67,216,402.34,"Harrison, OH",0.536859373
2007,OHIO,39,EAST CENTRAL,60,HARRISON,67,47,402.34,"Harrison, OH",0.116816623
2012,OHIO,39,NORTHWEST,10,HENRY,69,52,416.01,"Henry, OH",0.124996995
2012,OHIO,39,SOUTH CENTRAL,80,HIGHLAND,71,136,553.08,"Highland, OH",0.245895711
2007,OHIO,39,SOUTH CENTRAL,80,HIGHLAND,71,111,553.08,"Highland, OH",0.200694294
2002,OHIO,39,SOUTH CENTRAL,80,HIGHLAND,71,50,553.08,"Highland, OH",0.090402835
2012,OHIO,39,SOUTHEAST,90,HOCKING,73,58,421.32,"Hocking, OH",0.137662584
2007,OHIO,39,SOUTHEAST,90,HOCKING,73,41,421.32,"Hocking, OH",0.097313206
2002,OHIO,39,SOUTHEAST,90,HOCKING,73,58,421.32,"Hocking, OH",0.137662584
2012,OHIO,39,EAST CENTRAL,60,HOLMES,75,475,422.53,"Holmes, OH",1.124180532
2007,OHIO,39,EAST CENTRAL,60,HOLMES,75,338,422.53,"Holmes, OH",0.799943199
2002,OHIO,39,EAST CENTRAL,60,HOLMES,75,332,422.53,"Holmes, OH",0.785743024
2012,OHIO,39,NORTH CENTRAL,20,HURON,77,654,491.5,"Huron, OH",1.330620549
2007,OHIO,39,NORTH CENTRAL,20,HURON,77,608,491.5,"Huron, OH",1.237029502
2002,OHIO,39,NORTH CENTRAL,20,HURON,77,178,491.5,"Huron, OH",0.362156663
2012,OHIO,39,SOUTH CENTRAL,80,JACKSON,79,53,420.3,"Jackson, OH",0.126100404
2007,OHIO,39,SOUTH CENTRAL,80,JACKSON,79,22,420.3,"Jackson, OH",0.052343564
2012,OHIO,39,EAST CENTRAL,60,JEFFERSON,81,192,408.33,"Jefferson, OH",0.47020792
2007,OHIO,39,EAST CENTRAL,60,JEFFERSON,81,248,408.33,"Jefferson, OH",0.607351897
2002,OHIO,39,EAST CENTRAL,60,JEFFERSON,81,144,408.33,"Jefferson, OH",0.35265594
2012,OHIO,39,CENTRAL,50,KNOX,83,305,525.49,"Knox, OH",0.580410664
2007,OHIO,39,CENTRAL,50,KNOX,83,216,525.49,"Knox, OH",0.411044929
2002,OHIO,39,CENTRAL,50,KNOX,83,270,525.49,"Knox, OH",0.513806162
2012,OHIO,39,NORTHEAST,30,LAKE,85,75,227.49,"Lake, OH",0.329684821
2007,OHIO,39,NORTHEAST,30,LAKE,85,276,227.49,"Lake, OH",1.213240142
2002,OHIO,39,NORTHEAST,30,LAKE,85,182,227.49,"Lake, OH",0.800035166
2012,OHIO,39,SOUTH CENTRAL,80,LAWRENCE,87,101,453.37,"Lawrence, OH",0.222776099
2007,OHIO,39,SOUTH CENTRAL,80,LAWRENCE,87,61,453.37,"Lawrence, OH",0.134547941
2002,OHIO,39,SOUTH CENTRAL,80,LAWRENCE,87,23,453.37,"Lawrence, OH",0.050731191
2012,OHIO,39,CENTRAL,50,LICKING,89,213,682.5,"Licking, OH",0.312087912
2007,OHIO,39,CENTRAL,50,LICKING,89,259,682.5,"Licking, OH",0.379487179
2002,OHIO,39,CENTRAL,50,LICKING,89,231,682.5,"Licking, OH",0.338461538
2012,OHIO,39,WEST CENTRAL,40,LOGAN,91,202,458.43,"Logan, OH",0.440634339
2007,OHIO,39,WEST CENTRAL,40,LOGAN,91,359,458.43,"Logan, OH",0.783107563
2002,OHIO,39,WEST CENTRAL,40,LOGAN,91,492,458.43,"Logan, OH",1.073228192
2012,OHIO,39,NORTH CENTRAL,20,LORAIN,93,296,491.1,"Lorain, OH",0.602728569
2007,OHIO,39,NORTH CENTRAL,20,LORAIN,93,761,491.1,"Lorain, OH",1.54958257
2002,OHIO,39,NORTH CENTRAL,20,LORAIN,93,329,491.1,"Lorain, OH",0.669924659
2012,OHIO,39,NORTHWEST,10,LUCAS,95,277,340.86,"Lucas, OH",0.812650355
2007,OHIO,39,NORTHWEST,10,LUCAS,95,277,340.86,"Lucas, OH",0.812650355
2002,OHIO,39,NORTHWEST,10,LUCAS,95,155,340.86,"Lucas, OH",0.454732148
2012,OHIO,39,CENTRAL,50,MADISON,97,35,465.88,"Madison, OH",0.075126642
2007,OHIO,39,CENTRAL,50,MADISON,97,45,465.88,"Madison, OH",0.096591397
2002,OHIO,39,CENTRAL,50,MADISON,97,18,465.88,"Madison, OH",0.038636559
2012,OHIO,39,NORTHEAST,30,MAHONING,99,145,411.62,"Mahoning, OH",0.352266654
2007,OHIO,39,NORTHEAST,30,MAHONING,99,616,411.62,"Mahoning, OH",1.496525922
2002,OHIO,39,NORTHEAST,30,MAHONING,99,62,411.62,"Mahoning, OH",0.150624362
2012,OHIO,39,CENTRAL,50,MARION,101,46,403.76,"Marion, OH",0.113929067
2007,OHIO,39,CENTRAL,50,MARION,101,109,403.76,"Marion, OH",0.269962354
